torso_right_hip_side, right_hip_side_hip_front, right_hip_front_thigh, right_thigh_calve, right_calve_ankle, right_ankle_foot, torso_left_hip_side, left_hip_side_hip_front, left_hip_front_thigh, left_thigh_calve, left_calve_ankle, left_ankle_foot, torso_right_bicep, right_bicep_forearm, torso_left_bicep, left_bicep_forearm, torso_neck, neck_head, ignore1, ignore2
0.001,0.571,-1.709,1.375,-0.001,0,0,0.001,1.375,-1.709,0.571,-0.001,0.648,0.025,0.648,0.025,0,0,0,0
0.001,0.569,-1.701,1.367,-0.001,0,0,0.001,1.367,-1.701,0.569,-0.001,0.646,0.025,0.646,0.025,0,0,0,0
0.001,0.566,-1.693,1.36,-0.001,0,0,0.001,1.36,-1.693,0.566,-0.001,0.643,0.025,0.643,0.025,0,0,0,0
0.001,0.563,-1.685,1.352,-0.001,0,0,0.001,1.352,-1.685,0.563,-0.001,0.641,0.024,0.641,0.024,0,0,0,0
0.001,0.56,-1.677,1.344,-0.001,0,0,0.001,1.344,-1.677,0.56,-0.001,0.639,0.024,0.639,0.024,0,0,0,0
0.001,0.557,-1.668,1.337,-0.001,0,0,0.001,1.337,-1.668,0.557,-0.001,0.637,0.023,0.637,0.023,0,0,0,0
0.001,0.554,-1.66,1.329,-0.001,0,0,0.001,1.329,-1.66,0.554,-0.001,0.635,0.022,0.635,0.022,0,0,0,0
0.001,0.551,-1.651,1.321,-0.001,0,0,0.001,1.321,-1.651,0.551,-0.001,0.633,0.021,0.633,0.021,0,0,0,0
0.001,0.548,-1.642,1.314,-0.001,0,0,0.001,1.314,-1.642,0.548,-0.001,0.631,0.02,0.631,0.02,0,0,0,0
0.001,0.544,-1.633,1.306,-0.001,0,0,0.001,1.306,-1.633,0.544,-0.001,0.629,0.019,0.629,0.019,0,0,0,0
0.001,0.541,-1.624,1.299,-0.001,0,0,0.001,1.299,-1.624,0.541,-0.001,0.627,0.018,0.627,0.018,0,0,0,0
0.001,0.538,-1.615,1.291,-0.001,0,0,0.001,1.291,-1.615,0.538,-0.001,0.625,0.016,0.625,0.016,0,0,0,0
0.001,0.535,-1.605,1.283,-0.001,0,0,0.001,1.283,-1.605,0.535,-0.001,0.623,0.015,0.623,0.015,0,0,0,0
0.001,0.531,-1.596,1.276,-0.001,0,0,0.001,1.276,-1.596,0.531,-0.001,0.621,0.014,0.621,0.014,0,0,0,0
0.001,0.528,-1.586,1.268,-0.001,0,0,0.001,1.268,-1.586,0.528,-0.001,0.619,0.012,0.619,0.012,0,0,0,0
0.001,0.525,-1.577,1.26,-0.001,0,0,0.001,1.26,-1.577,0.525,-0.001,0.617,0.011,0.617,0.011,0,0,0,0
0.001,0.522,-1.567,1.252,-0.001,0,0,0.001,1.252,-1.567,0.522,-0.001,0.615,0.009,0.615,0.009,0,0,0,0
0.001,0.518,-1.557,1.245,-0.001,0,0,0.001,1.245,-1.557,0.518,-0.001,0.612,0.008,0.612,0.008,0,0,0,0
0.001,0.515,-1.547,1.237,-0.001,0,0,0.001,1.237,-1.547,0.515,-0.001,0.61,0.007,0.61,0.007,0,0,0,0
0,0.512,-1.537,1.229,0,0,0,0,1.229,-1.537,0.512,0,0.608,0.005,0.608,0.005,0,0,0,0
0,0.509,-1.527,1.221,0,0,0,0,1.221,-1.527,0.509,0,0.606,0.004,0.606,0.004,0,0,0,0
0,0.506,-1.517,1.213,0,0,0,0,1.213,-1.517,0.506,0,0.603,0.003,0.603,0.003,0,0,0,0
0,0.503,-1.507,1.205,0,0,0,0,1.205,-1.507,0.503,0,0.601,0.002,0.601,0.002,0,0,0,0
0,0.5,-1.497,1.197,0,0,0,0,1.197,-1.497,0.5,0,0.598,0.001,0.598,0.001,0,0,0,0
0,0.497,-1.487,1.189,0,0,0,0,1.189,-1.487,0.497,0,0.595,0,0.595,0,0,0,0,0
-0.001,0.494,-1.477,1.181,0.001,0,0,-0.001,1.181,-1.477,0.494,0.001,0.593,-0.001,0.593,-0.001,0,0,0,0
-0.001,0.492,-1.466,1.173,0.001,0,0,-0.001,1.173,-1.466,0.492,0.001,0.59,-0.002,0.59,-0.002,0,0,0,0
-0.001,0.489,-1.456,1.164,0.001,0,0,-0.001,1.164,-1.456,0.489,0.001,0.587,-0.003,0.587,-0.003,0,0,0,0
-0.001,0.486,-1.446,1.156,0.001,0,0,-0.001,1.156,-1.446,0.486,0.001,0.584,-0.004,0.584,-0.004,0,0,0,0
-0.001,0.484,-1.436,1.148,0.001,0,0,-0.001,1.148,-1.436,0.484,0.001,0.581,-0.004,0.581,-0.004,0,0,0,0
-0.002,0.481,-1.426,1.139,0.002,0,0,-0.002,1.139,-1.426,0.481,0.002,0.578,-0.005,0.578,-0.005,0,0,0,0
-0.002,0.479,-1.416,1.131,0.002,0,0,-0.002,1.131,-1.416,0.479,0.002,0.575,-0.005,0.575,-0.005,0,0,0,0
-0.002,0.477,-1.406,1.123,0.002,0,0,-0.002,1.123,-1.406,0.477,0.002,0.572,-0.006,0.572,-0.006,0,0,0,0
-0.002,0.475,-1.397,1.114,0.002,0,0,-0.002,1.114,-1.397,0.475,0.002,0.569,-0.006,0.569,-0.006,0,0,0,0
-0.003,0.473,-1.387,1.106,0.003,0,0,-0.003,1.106,-1.387,0.473,0.003,0.565,-0.006,0.565,-0.006,0,0,0,0
-0.003,0.471,-1.377,1.098,0.003,0,0,-0.003,1.098,-1.377,0.471,0.003,0.562,-0.007,0.562,-0.007,0,0,0,0
-0.003,0.469,-1.368,1.089,0.003,0,0,-0.003,1.089,-1.368,0.469,0.003,0.559,-0.007,0.559,-0.007,0,0,0,0
-0.003,0.467,-1.359,1.081,0.003,0,0,-0.003,1.081,-1.359,0.467,0.003,0.556,-0.007,0.556,-0.007,0,0,0,0
-0.003,0.466,-1.35,1.072,0.003,0,0,-0.003,1.072,-1.35,0.466,0.003,0.552,-0.007,0.552,-0.007,0,0,0,0
-0.004,0.464,-1.34,1.064,0.004,0,0,-0.004,1.064,-1.34,0.464,0.004,0.549,-0.007,0.549,-0.007,0,0,0,0
-0.004,0.463,-1.332,1.056,0.004,0,0,-0.004,1.056,-1.332,0.463,0.004,0.546,-0.007,0.546,-0.007,0,0,0,0
-0.004,0.461,-1.323,1.048,0.004,0,0,-0.004,1.048,-1.323,0.461,0.004,0.543,-0.007,0.543,-0.007,0,0,0,0
-0.004,0.46,-1.314,1.039,0.004,0,0,-0.004,1.039,-1.314,0.46,0.004,0.54,-0.006,0.54,-0.006,0,0,0,0
-0.004,0.459,-1.306,1.031,0.004,0,0,-0.004,1.031,-1.306,0.459,0.004,0.537,-0.006,0.537,-0.006,0,0,0,0
-0.004,0.458,-1.298,1.023,0.004,0,0,-0.004,1.023,-1.298,0.458,0.004,0.534,-0.006,0.534,-0.006,0,0,0,0
-0.004,0.457,-1.29,1.015,0.004,0,0,-0.004,1.015,-1.29,0.457,0.004,0.531,-0.006,0.531,-0.006,0,0,0,0
-0.004,0.457,-1.283,1.007,0.004,0,0,-0.004,1.007,-1.283,0.457,0.004,0.528,-0.006,0.528,-0.006,0,0,0,0
-0.004,0.456,-1.275,0.999,0.004,0,0,-0.004,0.999,-1.275,0.456,0.004,0.526,-0.005,0.526,-0.005,0,0,0,0
-0.004,0.456,-1.268,0.992,0.004,0,0,-0.004,0.992,-1.268,0.456,0.004,0.523,-0.005,0.523,-0.005,0,0,0,0
-0.004,0.455,-1.261,0.984,0.004,0,0,-0.004,0.984,-1.261,0.455,0.004,0.52,-0.005,0.52,-0.005,0,0,0,0
-0.004,0.455,-1.255,0.976,0.004,0,0,-0.004,0.976,-1.255,0.455,0.004,0.518,-0.004,0.518,-0.004,0,0,0,0
-0.004,0.455,-1.248,0.969,0.004,0,0,-0.004,0.969,-1.248,0.455,0.004,0.516,-0.004,0.516,-0.004,0,0,0,0
-0.003,0.455,-1.243,0.961,0.003,0,0,-0.003,0.961,-1.243,0.455,0.003,0.514,-0.003,0.514,-0.003,0,0,0,0
-0.003,0.455,-1.237,0.954,0.003,0,0,-0.003,0.954,-1.237,0.455,0.003,0.512,-0.003,0.512,-0.003,0,0,0,0
-0.003,0.456,-1.232,0.947,0.003,0,0,-0.003,0.947,-1.232,0.456,0.003,0.51,-0.003,0.51,-0.003,0,0,0,0
-0.002,0.456,-1.227,0.94,0.002,0,0,-0.002,0.94,-1.227,0.456,0.002,0.508,-0.002,0.508,-0.002,0,0,0,0
-0.002,0.457,-1.222,0.933,0.002,0,0,-0.002,0.933,-1.222,0.457,0.002,0.507,-0.002,0.507,-0.002,0,0,0,0
-0.002,0.458,-1.218,0.926,0.002,0,0,-0.002,0.926,-1.218,0.458,0.002,0.506,-0.002,0.506,-0.002,0,0,0,0
-0.001,0.458,-1.214,0.92,0.001,0,0,-0.001,0.92,-1.214,0.458,0.001,0.505,-0.001,0.505,-0.001,0,0,0,0
0,0.46,-1.21,0.913,0,0,0,0,0.913,-1.21,0.46,0,0.504,-0.001,0.504,-0.001,0,0,0,0
0,0.461,-1.207,0.907,0,0,0,0,0.907,-1.207,0.461,0,0.503,-0.001,0.503,-0.001,0,0,0,0
0.001,0.462,-1.204,0.901,-0.001,0,0,0.001,0.901,-1.204,0.462,-0.001,0.502,0,0.502,0,0,0,0,0
0.002,0.464,-1.202,0.895,-0.002,0,0,0.002,0.895,-1.202,0.464,-0.002,0.502,0,0.502,0,0,0,0,0
0.002,0.465,-1.2,0.889,-0.002,0,0,0.002,0.889,-1.2,0.465,-0.002,0.502,0,0.502,0,0,0,0,0
0.003,0.467,-1.198,0.883,-0.003,0,0,0.003,0.883,-1.198,0.467,-0.003,0.502,0.001,0.502,0.001,0,0,0,0
0.004,0.469,-1.197,0.878,-0.004,0,0,0.004,0.878,-1.197,0.469,-0.004,0.502,0.001,0.502,0.001,0,0,0,0
0.005,0.471,-1.196,0.872,-0.005,0,0,0.005,0.872,-1.196,0.471,-0.005,0.503,0.001,0.503,0.001,0,0,0,0
0.006,0.473,-1.195,0.867,-0.006,0,0,0.006,0.867,-1.195,0.473,-0.006,0.504,0.001,0.504,0.001,0,0,0,0
0.007,0.476,-1.195,0.862,-0.007,0,0,0.007,0.862,-1.195,0.476,-0.007,0.504,0.001,0.504,0.001,0,0,0,0
0.008,0.478,-1.195,0.857,-0.008,0,0,0.008,0.857,-1.195,0.478,-0.008,0.505,0.002,0.505,0.002,0,0,0,0
0.009,0.481,-1.195,0.852,-0.009,0,0,0.009,0.852,-1.195,0.481,-0.009,0.507,0.002,0.507,0.002,0,0,0,0
0.011,0.484,-1.196,0.847,-0.011,0,0,0.011,0.847,-1.196,0.484,-0.011,0.508,0.002,0.508,0.002,0,0,0,0
0.012,0.486,-1.197,0.843,-0.012,0,0,0.012,0.843,-1.197,0.486,-0.012,0.51,0.002,0.51,0.002,0,0,0,0
0.013,0.489,-1.198,0.838,-0.013,0,0,0.013,0.838,-1.198,0.489,-0.013,0.512,0.002,0.512,0.002,0,0,0,0
0.014,0.493,-1.2,0.834,-0.014,0,0,0.014,0.834,-1.2,0.493,-0.014,0.513,0.002,0.513,0.002,0,0,0,0
0.016,0.496,-1.202,0.83,-0.016,0,0,0.016,0.83,-1.202,0.496,-0.016,0.516,0.002,0.516,0.002,0,0,0,0
0.017,0.499,-1.204,0.825,-0.017,0,0,0.017,0.825,-1.204,0.499,-0.017,0.518,0.002,0.518,0.002,0,0,0,0
0.018,0.503,-1.206,0.821,-0.018,0,0,0.018,0.821,-1.206,0.503,-0.018,0.52,0.002,0.52,0.002,0,0,0,0
0.02,0.506,-1.209,0.817,-0.02,0,0,0.02,0.817,-1.209,0.506,-0.02,0.523,0.002,0.523,0.002,0,0,0,0
0.021,0.51,-1.212,0.814,-0.021,0,0,0.021,0.814,-1.212,0.51,-0.021,0.525,0.002,0.525,0.002,0,0,0,0
0.023,0.514,-1.215,0.81,-0.023,0,0,0.023,0.81,-1.215,0.514,-0.023,0.528,0.002,0.528,0.002,0,0,0,0
0.024,0.518,-1.218,0.806,-0.024,0,0,0.024,0.806,-1.218,0.518,-0.024,0.531,0.002,0.531,0.002,0,0,0,0
0.026,0.522,-1.222,0.803,-0.026,0,0,0.026,0.803,-1.222,0.522,-0.026,0.534,0.002,0.534,0.002,0,0,0,0
0.027,0.526,-1.225,0.799,-0.027,0,0,0.027,0.799,-1.225,0.526,-0.027,0.537,0.002,0.537,0.002,0,0,0,0
0.029,0.53,-1.229,0.796,-0.029,0,0,0.029,0.796,-1.229,0.53,-0.029,0.541,0.002,0.541,0.002,0,0,0,0
0.03,0.534,-1.233,0.792,-0.03,0,0,0.03,0.792,-1.233,0.534,-0.03,0.544,0.002,0.544,0.002,0,0,0,0
0.031,0.538,-1.237,0.789,-0.031,0,0,0.031,0.789,-1.237,0.538,-0.031,0.548,0.002,0.548,0.002,0,0,0,0
0.033,0.543,-1.242,0.786,-0.033,0,0,0.033,0.786,-1.242,0.543,-0.033,0.551,0.002,0.551,0.002,0,0,0,0
0.034,0.547,-1.246,0.783,-0.034,0,0,0.034,0.783,-1.246,0.547,-0.034,0.555,0.002,0.555,0.002,0,0,0,0
0.036,0.552,-1.251,0.779,-0.036,0,0,0.036,0.779,-1.251,0.552,-0.036,0.559,0.001,0.559,0.001,0,0,0,0
0.037,0.557,-1.255,0.776,-0.037,0,0,0.037,0.776,-1.255,0.557,-0.037,0.563,0.001,0.563,0.001,0,0,0,0
0.039,0.561,-1.26,0.773,-0.039,0,0,0.039,0.773,-1.26,0.561,-0.039,0.567,0.001,0.567,0.001,0,0,0,0
0.04,0.566,-1.265,0.77,-0.04,0,0,0.04,0.77,-1.265,0.566,-0.04,0.571,0.001,0.571,0.001,0,0,0,0
0.042,0.571,-1.27,0.767,-0.042,0,0,0.042,0.767,-1.27,0.571,-0.042,0.575,0.001,0.575,0.001,0,0,0,0
0.043,0.576,-1.275,0.764,-0.043,0,0,0.043,0.764,-1.275,0.576,-0.043,0.579,0.001,0.579,0.001,0,0,0,0
0.044,0.581,-1.28,0.761,-0.044,0,0,0.044,0.761,-1.28,0.581,-0.044,0.583,0.001,0.583,0.001,0,0,0,0
0.046,0.586,-1.285,0.758,-0.046,0,0,0.046,0.758,-1.285,0.586,-0.046,0.588,0,0.588,0,0,0,0,0
0.047,0.591,-1.29,0.756,-0.047,0,0,0.047,0.756,-1.29,0.591,-0.047,0.592,0,0.592,0,0,0,0,0
0.048,0.596,-1.295,0.753,-0.048,0,0,0.048,0.753,-1.295,0.596,-0.048,0.596,0,0.596,0,0,0,0,0
0.05,0.601,-1.3,0.75,-0.05,0,0,0.05,0.75,-1.3,0.601,-0.05,0.601,0,0.601,0,0,0,0,0
0.051,0.606,-1.306,0.747,-0.051,0,0,0.051,0.747,-1.306,0.606,-0.051,0.605,0,0.605,0,0,0,0,0
0.052,0.611,-1.311,0.744,-0.052,0,0,0.052,0.744,-1.311,0.611,-0.052,0.61,0,0.61,0,0,0,0,0
0.053,0.617,-1.316,0.741,-0.053,0,0,0.053,0.741,-1.316,0.617,-0.053,0.614,0,0.614,0,0,0,0,0
0.054,0.622,-1.321,0.738,-0.054,0,0,0.054,0.738,-1.321,0.622,-0.054,0.619,-0.001,0.619,-0.001,0,0,0,0
0.055,0.627,-1.326,0.735,-0.055,0,0,0.055,0.735,-1.326,0.627,-0.055,0.623,-0.001,0.623,-0.001,0,0,0,0
0.056,0.633,-1.331,0.732,-0.056,0,0,0.056,0.732,-1.331,0.633,-0.056,0.628,-0.001,0.628,-0.001,0,0,0,0
0.057,0.638,-1.336,0.729,-0.057,0,0,0.057,0.729,-1.336,0.638,-0.057,0.633,-0.001,0.633,-0.001,0,0,0,0
0.058,0.643,-1.341,0.726,-0.058,0,0,0.058,0.726,-1.341,0.643,-0.058,0.637,-0.001,0.637,-0.001,0,0,0,0
0.059,0.649,-1.346,0.723,-0.059,0,0,0.059,0.723,-1.346,0.649,-0.059,0.642,-0.001,0.642,-0.001,0,0,0,0
0.06,0.654,-1.35,0.72,-0.06,0,0,0.06,0.72,-1.35,0.654,-0.06,0.646,-0.001,0.646,-0.001,0,0,0,0
0.061,0.66,-1.355,0.717,-0.061,0,0,0.061,0.717,-1.355,0.66,-0.061,0.651,-0.002,0.651,-0.002,0,0,0,0
0.061,0.665,-1.359,0.714,-0.061,0,0,0.061,0.714,-1.359,0.665,-0.061,0.655,-0.002,0.655,-0.002,0,0,0,0
0.062,0.671,-1.363,0.71,-0.062,0,0,0.062,0.71,-1.363,0.671,-0.062,0.66,-0.002,0.66,-0.002,0,0,0,0
0.063,0.676,-1.368,0.707,-0.063,0,0,0.063,0.707,-1.368,0.676,-0.063,0.664,-0.002,0.664,-0.002,0,0,0,0
0.063,0.681,-1.372,0.704,-0.063,0,0,0.063,0.704,-1.372,0.681,-0.063,0.669,-0.002,0.669,-0.002,0,0,0,0
0.064,0.687,-1.375,0.7,-0.064,0,0,0.064,0.7,-1.375,0.687,-0.064,0.673,-0.002,0.673,-0.002,0,0,0,0
0.064,0.692,-1.379,0.697,-0.064,0,0,0.064,0.697,-1.379,0.692,-0.064,0.677,-0.002,0.677,-0.002,0,0,0,0
0.064,0.698,-1.382,0.693,-0.064,0,0,0.064,0.693,-1.382,0.698,-0.064,0.681,-0.002,0.681,-0.002,0,0,0,0
0.064,0.703,-1.386,0.689,-0.064,0,0,0.064,0.689,-1.386,0.703,-0.064,0.686,-0.002,0.686,-0.002,0,0,0,0
0.064,0.708,-1.389,0.686,-0.064,0,0,0.064,0.686,-1.389,0.708,-0.064,0.69,-0.002,0.69,-0.002,0,0,0,0
0.064,0.714,-1.392,0.682,-0.064,0,0,0.064,0.682,-1.392,0.714,-0.064,0.694,-0.002,0.694,-0.002,0,0,0,0
0.064,0.719,-1.394,0.678,-0.064,0,0,0.064,0.678,-1.394,0.719,-0.064,0.698,-0.002,0.698,-0.002,0,0,0,0
0.064,0.724,-1.396,0.674,-0.064,0,0,0.064,0.674,-1.396,0.724,-0.064,0.702,-0.002,0.702,-0.002,0,0,0,0
0.064,0.73,-1.399,0.67,-0.064,0,0,0.064,0.67,-1.399,0.73,-0.064,0.706,-0.002,0.706,-0.002,0,0,0,0
0.063,0.735,-1.4,0.665,-0.063,0,0,0.063,0.665,-1.4,0.735,-0.063,0.709,-0.002,0.709,-0.002,0,0,0,0
0.063,0.74,-1.402,0.661,-0.063,0,0,0.063,0.661,-1.402,0.74,-0.063,0.713,-0.002,0.713,-0.002,0,0,0,0
0.062,0.745,-1.403,0.657,-0.062,0,0,0.062,0.657,-1.403,0.745,-0.062,0.717,-0.002,0.717,-0.002,0,0,0,0
0.062,0.751,-1.404,0.652,-0.062,0,0,0.062,0.652,-1.404,0.751,-0.062,0.72,-0.002,0.72,-0.002,0,0,0,0
0.061,0.756,-1.405,0.647,-0.061,0,0,0.061,0.647,-1.405,0.756,-0.061,0.724,-0.002,0.724,-0.002,0,0,0,0
0.06,0.761,-1.405,0.642,-0.06,0,0,0.06,0.642,-1.323,0.761,-0.06,0.727,-0.002,0.727,-0.002,0,0,0,0
0.059,0.766,-1.406,0.638,-0.059,0,0,0.059,0.638,-1.313,0.766,-0.059,0.73,-0.001,0.73,-0.001,0,0,0,0
0.058,0.771,-1.407,0.633,-0.058,0,0,0.058,0.633,-1.299,0.771,-0.058,0.734,-0.001,0.734,-0.001,0,0,0,0
0.057,0.776,-1.407,0.628,-0.057,0,0,0.057,0.628,-1.279,0.776,-0.057,0.737,-0.001,0.737,-0.001,0,0,0,0
0.056,0.781,-1.406,0.623,-0.056,0,0,0.056,0.623,-1.251,0.781,-0.056,0.74,-0.001,0.74,-0.001,0,0,0,0
0.055,0.786,-1.405,0.617,-0.055,0,0,0.055,0.617,-1.205,0.786,-0.055,0.743,-0.001,0.743,-0.001,0,0,0,0
0.053,0.791,-1.404,0.612,-0.053,0,0,0.053,0.612,-1.124,0.791,-0.053,0.745,-0.001,0.745,-0.001,0,0,0,0
0.052,0.795,-1.402,0.606,-0.052,0,0,0.052,0.606,-0.936,0.795,-0.052,0.748,0,0.748,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
0.05,0.8,-1.4,0.6,-0.05,0,0,0.05,0.6,0,0.8,-0.05,0.75,0,0.75,0,0,0,0,0
